,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,end_of_season_NASS_yield(bu/acre),y_test_pred_uncertainty,prediction_error(bu/acre)
329,20073,5.2211647,-1.0,77.58046,-14.858841,0.8545438,92.4393
330,20075,3.3037422,-1.0,49.08978,-14.858841,1.0877036,63.94862
331,20077,3.5446692,-1.0,52.669678,-14.858841,1.1146823,67.52852
332,20079,4.7025933,-1.0,69.875084,-14.858841,0.9650555,84.733925
333,20081,8.609832,-1.0,127.93212,-14.858841,1.2725898,142.79095
334,20083,5.349666,-1.0,79.48984,-14.858841,1.3977118,94.34868
335,20085,9.174942,-1.0,136.32901,-14.858841,0.7110369,151.18785
336,20087,9.790796,-1.0,145.47989,-14.858841,0.70620275,160.33873
337,20089,7.497831,-1.0,111.40908,-14.858841,0.78510994,126.26792
338,20091,6.936757,-1.0,103.072174,-14.858841,0.88217294,117.931015
339,20093,6.9352894,-1.0,103.05036,-14.858841,1.2358582,117.9092
340,20095,5.321071,-1.0,79.06495,-14.858841,1.1070074,93.92379
341,20097,9.660311,-1.0,143.54102,-14.858841,1.0364437,158.39986
342,20099,3.4825003,-1.0,51.74592,-14.858841,1.1161454,66.60476
343,20101,3.9342244,-1.0,58.458015,-14.858841,1.0084107,73.31686
344,20103,9.017016,-1.0,133.98242,-14.858841,0.7612935,148.84126
345,20105,3.6976013,-1.0,54.94207,-14.858841,0.84464246,69.80091
346,20107,5.9447722,-1.0,88.33243,-14.858841,0.91237134,103.19127
347,20109,3.0280786,-1.0,44.99374,-14.858841,0.87522906,59.85258
348,20111,4.317835,-1.0,64.15802,-14.858841,0.75826436,79.01686
349,20113,4.289674,-1.0,63.739582,-14.858841,0.93112034,78.59842
350,20115,4.2546287,-1.0,63.218853,-14.858841,0.8574665,78.0777
351,20117,8.913794,-1.0,132.44864,-14.858841,0.59885526,147.30748
352,20119,9.833585,-1.0,146.11568,-14.858841,1.2622707,160.97452
353,20121,7.6145134,-1.0,113.142845,-14.858841,0.9242629,128.00168
354,20123,5.038133,-1.0,74.86082,-14.858841,0.8651895,89.71966
355,20125,3.8826756,-1.0,57.692062,-14.858841,1.159421,72.5509
356,20127,4.7080936,-1.0,69.95682,-14.858841,0.7868468,84.81566
357,20129,6.1585135,-1.0,91.50838,-14.858841,1.417796,106.36722
358,20131,10.325806,-1.0,153.4295,-14.858841,0.5822844,168.28835
359,20133,4.060234,-1.0,60.33037,-14.858841,1.1597457,75.18921
